YearTestDraft,Year,Country Name,Indicator Name,Value
1/16/2019,2019-01-16,DE,Deposits,18.00
1/16/2019,2019-01-16,OM,Deposits,1.00
1/16/2019,2019-01-16,AU,ARPPU,13.15
1/16/2019,2019-01-16,BG,ARPPU,9.76
1/16/2019,2019-01-16,NL,ARPPU,1.45
1/16/2019,2019-01-16,AR,ARPPU,19.04
1/16/2019,2019-01-16,CH,ARPPU,95.09
1/16/2019,2019-01-16,UA,ARPPU,2.21
1/16/2019,2019-01-16,RU,ARPPU,6.09
1/16/2019,2019-01-16,NZ,ARPPU,6.28
1/16/2019,2019-01-16,HK,ARPPU,95.04
1/16/2019,2019-01-16,SG,ARPPU,95.04
1/16/2019,2019-01-16,UY,ARPPU,9.50
1/16/2019,2019-01-16,US,ARPPU,8.00
1/16/2019,2019-01-16,IN,ARPPU,6.73
1/16/2019,2019-01-16,KZ,ARPPU,21.26
1/16/2019,2019-01-16,DE,ARPPU,6.16
1/16/2019,2019-01-16,OM,ARPPU,9.50
1/16/2019,2019-01-16,AU,Depositors,2.00
1/16/2019,2019-01-16,BG,Depositors,2.00
1/16/2019,2019-01-16,NL,Depositors,1.00
1/16/2019,2019-01-16,AR,Depositors,4.00
1/16/2019,2019-01-16,CH,Depositors,2.00
1/16/2019,2019-01-16,UA,Depositors,1.00
1/16/2019,2019-01-16,RU,Depositors,22.00
1/16/2019,2019-01-16,NZ,Depositors,1.00
1/16/2019,2019-01-16,HK,Depositors,1.00
1/16/2019,2019-01-16,SG,Depositors,1.00
1/16/2019,2019-01-16,UY,Depositors,1.00
1/16/2019,2019-01-16,US,Depositors,1.00
1/16/2019,2019-01-16,IN,Depositors,1.00
1/16/2019,2019-01-16,KZ,Depositors,1.00
1/16/2019,2019-01-16,DE,Depositors,8.00
1/16/2019,2019-01-16,OM,Depositors,1.00
1/17/2019,2019-01-17,DK,Revenue,9.16
1/17/2019,2019-01-17,DE,Revenue,9.65
1/17/2019,2019-01-17,AR,Revenue,38.02
1/17/2019,2019-01-17,PL,Revenue,2.33
1/17/2019,2019-01-17,UA,Revenue,3.56
1/17/2019,2019-01-17,LT,Revenue,2.92
1/17/2019,2019-01-17,US,Revenue,15.11
1/17/2019,2019-01-17,MX,Revenue,13.22
1/17/2019,2019-01-17,NZ,Revenue,62.47
1/17/2019,2019-01-17,MD,Revenue,2.89
1/17/2019,2019-01-17,RU,Revenue,79.18
1/17/2019,2019-01-17,SG,Revenue,142.56
1/17/2019,2019-01-17,HK,Revenue,111.02
1/17/2019,2019-01-17,BG,Revenue,5.38
1/17/2019,2019-01-17,OM,Revenue,19.01
1/17/2019,2019-01-17,DK,Deposits,4.00
1/17/2019,2019-01-17,DE,Deposits,4.00
1/17/2019,2019-01-17,AR,Deposits,4.00
1/17/2019,2019-01-17,PL,Deposits,1.00
1/17/2019,2019-01-17,UA,Deposits,2.00
1/17/2019,2019-01-17,LT,Deposits,1.00
1/17/2019,2019-01-17,US,Deposits,5.00
1/17/2019,2019-01-17,MX,Deposits,1.00
1/17/2019,2019-01-17,NZ,Deposits,3.00
1/17/2019,2019-01-17,MD,Deposits,1.00
1/17/2019,2019-01-17,RU,Deposits,30.00
1/17/2019,2019-01-17,SG,Deposits,3.00
1/17/2019,2019-01-17,HK,Deposits,3.00
1/17/2019,2019-01-17,BG,Deposits,2.00
1/17/2019,2019-01-17,OM,Deposits,1.00
1/17/2019,2019-01-17,DK,ARPPU,9.16
1/17/2019,2019-01-17,DE,ARPPU,9.65
1/17/2019,2019-01-17,AR,ARPPU,19.01
1/17/2019,2019-01-17,PL,ARPPU,2.33
1/17/2019,2019-01-17,UA,ARPPU,3.56
1/17/2019,2019-01-17,LT,ARPPU,2.92
1/17/2019,2019-01-17,US,ARPPU,5.04
1/17/2019,2019-01-17,MX,ARPPU,13.22
1/17/2019,2019-01-17,NZ,ARPPU,20.82
1/17/2019,2019-01-17,MD,ARPPU,2.89
1/17/2019,2019-01-17,RU,ARPPU,5.28
1/17/2019,2019-01-17,SG,ARPPU,71.28
1/17/2019,2019-01-17,HK,ARPPU,55.51
1/17/2019,2019-01-17,BG,ARPPU,5.38
1/17/2019,2019-01-17,OM,ARPPU,19.01
1/17/2019,2019-01-17,DK,Depositors,1.00
1/17/2019,2019-01-17,DE,Depositors,1.00
1/17/2019,2019-01-17,AR,Depositors,2.00
1/17/2019,2019-01-17,PL,Depositors,1.00
1/17/2019,2019-01-17,UA,Depositors,1.00
1/17/2019,2019-01-17,LT,Depositors,1.00
1/17/2019,2019-01-17,US,Depositors,3.00
1/17/2019,2019-01-17,MX,Depositors,1.00
1/17/2019,2019-01-17,NZ,Depositors,3.00
1/17/2019,2019-01-17,MD,Depositors,1.00
1/17/2019,2019-01-17,RU,Depositors,15.00
1/17/2019,2019-01-17,SG,Depositors,2.00
1/17/2019,2019-01-17,HK,Depositors,2.00
1/17/2019,2019-01-17,BG,Depositors,1.00
1/17/2019,2019-01-17,OM,Depositors,1.00
1/18/2019,2019-01-18,CH,Revenue,22.88
1/18/2019,2019-01-18,LT,Revenue,4.74
1/18/2019,2019-01-18,FO,Revenue,9.50
1/18/2019,2019-01-18,NL,Revenue,1.46
1/18/2019,2019-01-18,VN,Revenue,9.50
1/18/2019,2019-01-18,DE,Revenue,57.93
1/18/2019,2019-01-18,,Revenue,2.23
1/18/2019,2019-01-18,UA,Revenue,8.90
1/18/2019,2019-01-18,RO,Revenue,7.96
1/18/2019,2019-01-18,US,Revenue,22.02
1/18/2019,2019-01-18,BG,Revenue,12.91
1/18/2019,2019-01-18,SK,Revenue,1.20
1/18/2019,2019-01-18,OM,Revenue,38.06
1/18/2019,2019-01-18,RU,Revenue,111.39
1/18/2019,2019-01-18,AR,Revenue,3.82
1/18/2019,2019-01-18,CH,Deposits,3.00
1/18/2019,2019-01-18,LT,Deposits,1.00
1/18/2019,2019-01-18,FO,Deposits,1.00
1/18/2019,2019-01-18,NL,Deposits,1.00
1/18/2019,2019-01-18,VN,Deposits,1.00
1/18/2019,2019-01-18,DE,Deposits,7.00
1/18/2019,2019-01-18,,Deposits,1.00
1/18/2019,2019-01-18,UA,Deposits,4.00
1/18/2019,2019-01-18,RO,Deposits,1.00
1/18/2019,2019-01-18,US,Deposits,6.00
1/18/2019,2019-01-18,BG,Deposits,4.00
1/18/2019,2019-01-18,SK,Deposits,1.00
1/18/2019,2019-01-18,OM,Deposits,3.00
1/18/2019,2019-01-18,RU,Deposits,21.00
1/18/2019,2019-01-18,AR,Deposits,1.00
1/18/2019,2019-01-18,CH,ARPPU,7.63
1/18/2019,2019-01-18,LT,ARPPU,4.74
1/18/2019,2019-01-18,FO,ARPPU,9.50
1/18/2019,2019-01-18,NL,ARPPU,1.46
1/18/2019,2019-01-18,VN,ARPPU,9.50
1/18/2019,2019-01-18,DE,ARPPU,19.31
1/18/2019,2019-01-18,,ARPPU,2.23
1/18/2019,2019-01-18,UA,ARPPU,8.90
1/18/2019,2019-01-18,RO,ARPPU,7.96
1/18/2019,2019-01-18,US,ARPPU,5.50
1/18/2019,2019-01-18,BG,ARPPU,6.45
1/18/2019,2019-01-18,SK,ARPPU,1.20
1/18/2019,2019-01-18,OM,ARPPU,12.69
1/18/2019,2019-01-18,RU,ARPPU,12.38
1/18/2019,2019-01-18,AR,ARPPU,3.82
1/18/2019,2019-01-18,CH,Depositors,3.00
1/18/2019,2019-01-18,LT,Depositors,1.00
1/18/2019,2019-01-18,FO,Depositors,1.00
1/18/2019,2019-01-18,NL,Depositors,1.00
1/18/2019,2019-01-18,VN,Depositors,1.00
1/18/2019,2019-01-18,DE,Depositors,3.00
1/18/2019,2019-01-18,,Depositors,1.00
1/18/2019,2019-01-18,UA,Depositors,1.00
1/18/2019,2019-01-18,RO,Depositors,1.00
1/18/2019,2019-01-18,US,Depositors,4.00
1/18/2019,2019-01-18,BG,Depositors,2.00
1/18/2019,2019-01-18,SK,Depositors,1.00
1/18/2019,2019-01-18,OM,Depositors,3.00
1/18/2019,2019-01-18,RU,Depositors,9.00
1/18/2019,2019-01-18,AR,Depositors,1.00
1/19/2019,2019-01-19,SG,Revenue,57.02
1/19/2019,2019-01-19,AU,Revenue,16.35
1/19/2019,2019-01-19,RU,Revenue,90.51
1/19/2019,2019-01-19,HK,Revenue,47.52
1/19/2019,2019-01-19,BG,Revenue,28.17
1/19/2019,2019-01-19,KZ,Revenue,3.63
1/19/2019,2019-01-19,CH,Revenue,228.19
1/19/2019,2019-01-19,DE,Revenue,28.33
1/19/2019,2019-01-19,MD,Revenue,26.11
1/19/2019,2019-01-19,US,Revenue,106.34
1/19/2019,2019-01-19,EE,Revenue,3.00
1/19/2019,2019-01-19,AR,Revenue,123.70
1/19/2019,2019-01-19,OM,Revenue,237.60
1/19/2019,2019-01-19,LT,Revenue,36.79
1/19/2019,2019-01-19,SG,Deposits,2.00
1/19/2019,2019-01-19,AU,Deposits,1.00
1/19/2019,2019-01-19,RU,Deposits,16.00
1/19/2019,2019-01-19,HK,Deposits,1.00
1/19/2019,2019-01-19,BG,Deposits,5.00
1/19/2019,2019-01-19,KZ,Deposits,1.00
1/19/2019,2019-01-19,CH,Deposits,6.00
1/19/2019,2019-01-19,DE,Deposits,5.00
1/19/2019,2019-01-19,MD,Deposits,3.00
1/19/2019,2019-01-19,US,Deposits,11.00
1/19/2019,2019-01-19,EE,Deposits,1.00
1/19/2019,2019-01-19,AR,Deposits,5.00
1/19/2019,2019-01-19,OM,Deposits,2.00
1/19/2019,2019-01-19,LT,Deposits,3.00
1/19/2019,2019-01-19,SG,ARPPU,28.51
1/19/2019,2019-01-19,AU,ARPPU,16.35
1/19/2019,2019-01-19,RU,ARPPU,11.31
1/19/2019,2019-01-19,HK,ARPPU,47.52
1/19/2019,2019-01-19,BG,ARPPU,14.09
1/19/2019,2019-01-19,KZ,ARPPU,3.63
1/19/2019,2019-01-19,CH,ARPPU,45.64
1/19/2019,2019-01-19,DE,ARPPU,9.44
1/19/2019,2019-01-19,MD,ARPPU,26.11
1/19/2019,2019-01-19,US,ARPPU,35.45
1/19/2019,2019-01-19,EE,ARPPU,3.00
1/19/2019,2019-01-19,AR,ARPPU,61.85
1/19/2019,2019-01-19,OM,ARPPU,237.60
1/19/2019,2019-01-19,LT,ARPPU,18.40
1/19/2019,2019-01-19,SG,Depositors,2.00
1/19/2019,2019-01-19,AU,Depositors,1.00
1/19/2019,2019-01-19,RU,Depositors,8.00
1/19/2019,2019-01-19,HK,Depositors,1.00
1/19/2019,2019-01-19,BG,Depositors,2.00
1/19/2019,2019-01-19,KZ,Depositors,1.00
1/19/2019,2019-01-19,CH,Depositors,5.00
1/19/2019,2019-01-19,DE,Depositors,3.00
1/19/2019,2019-01-19,MD,Depositors,1.00
1/19/2019,2019-01-19,US,Depositors,3.00
1/19/2019,2019-01-19,EE,Depositors,1.00
1/19/2019,2019-01-19,AR,Depositors,2.00
1/19/2019,2019-01-19,OM,Depositors,1.00
1/19/2019,2019-01-19,LT,Depositors,2.00
1/20/2019,2019-01-20,IN,Revenue,12.85
1/20/2019,2019-01-20,RU,Revenue,112.52
1/20/2019,2019-01-20,BG,Revenue,13.89
1/20/2019,2019-01-20,OM,Revenue,47.52
1/20/2019,2019-01-20,AR,Revenue,7.64
1/20/2019,2019-01-20,LV,Revenue,2.97
1/20/2019,2019-01-20,SG,Revenue,199.58
1/20/2019,2019-01-20,DE,Revenue,10.84
1/20/2019,2019-01-20,SK,Revenue,2.40
1/20/2019,2019-01-20,LT,Revenue,14.57
1/20/2019,2019-01-20,CH,Revenue,26.75
1/20/2019,2019-01-20,HK,Revenue,47.52
1/20/2019,2019-01-20,CZ,Revenue,14.05
1/20/2019,2019-01-20,IN,Deposits,2.00
1/20/2019,2019-01-20,RU,Deposits,24.00
1/20/2019,2019-01-20,BG,Deposits,2.00
1/20/2019,2019-01-20,OM,Deposits,1.00
1/20/2019,2019-01-20,AR,Deposits,1.00
1/20/2019,2019-01-20,LV,Deposits,1.00
1/20/2019,2019-01-20,SG,Deposits,5.00
1/20/2019,2019-01-20,DE,Deposits,4.00
1/20/2019,2019-01-20,SK,Deposits,1.00
1/20/2019,2019-01-20,LT,Deposits,3.00
1/20/2019,2019-01-20,CH,Deposits,3.00
1/20/2019,2019-01-20,HK,Deposits,1.00
1/20/2019,2019-01-20,CZ,Deposits,2.00
1/20/2019,2019-01-20,IN,ARPPU,12.85
1/20/2019,2019-01-20,RU,ARPPU,8.04
1/20/2019,2019-01-20,BG,ARPPU,6.94
1/20/2019,2019-01-20,OM,ARPPU,47.52
1/20/2019,2019-01-20,AR,ARPPU,7.64
1/20/2019,2019-01-20,LV,ARPPU,2.97
1/20/2019,2019-01-20,SG,ARPPU,66.53
1/20/2019,2019-01-20,DE,ARPPU,5.42
1/20/2019,2019-01-20,SK,ARPPU,2.40
1/20/2019,2019-01-20,LT,ARPPU,14.57
1/20/2019,2019-01-20,CH,ARPPU,13.37
1/20/2019,2019-01-20,HK,ARPPU,47.52
1/20/2019,2019-01-20,CZ,ARPPU,14.05
1/20/2019,2019-01-20,IN,Depositors,1.00
1/20/2019,2019-01-20,RU,Depositors,14.00
1/20/2019,2019-01-20,BG,Depositors,2.00
1/20/2019,2019-01-20,OM,Depositors,1.00
1/20/2019,2019-01-20,AR,Depositors,1.00
1/20/2019,2019-01-20,LV,Depositors,1.00
1/20/2019,2019-01-20,SG,Depositors,3.00
1/20/2019,2019-01-20,DE,Depositors,2.00
1/20/2019,2019-01-20,SK,Depositors,1.00
1/20/2019,2019-01-20,LT,Depositors,1.00
1/20/2019,2019-01-20,CH,Depositors,2.00
1/20/2019,2019-01-20,HK,Depositors,1.00
1/20/2019,2019-01-20,CZ,Depositors,1.00
1/21/2019,2019-01-21,AR,Revenue,66.86
1/21/2019,2019-01-21,HK,Revenue,95.04
1/21/2019,2019-01-21,LT,Revenue,2.93
1/21/2019,2019-01-21,RU,Revenue,81.93
1/21/2019,2019-01-21,ID,Revenue,9.50
1/21/2019,2019-01-21,UA,Revenue,6.37
1/21/2019,2019-01-21,BG,Revenue,9.58
1/21/2019,2019-01-21,LV,Revenue,0.36
1/21/2019,2019-01-21,OM,Revenue,38.02
1/21/2019,2019-01-21,SG,Revenue,142.56
1/21/2019,2019-01-21,US,Revenue,37.91
1/21/2019,2019-01-21,DE,Revenue,68.89
1/21/2019,2019-01-21,CH,Revenue,19.10
1/21/2019,2019-01-21,CA,Revenue,15.47
1/21/2019,2019-01-21,AR,Deposits,5.00
1/21/2019,2019-01-21,HK,Deposits,2.00
1/21/2019,2019-01-21,LT,Deposits,1.00
1/21/2019,2019-01-21,RU,Deposits,26.00
1/21/2019,2019-01-21,ID,Deposits,1.00
1/21/2019,2019-01-21,UA,Deposits,2.00
1/21/2019,2019-01-21,BG,Deposits,3.00
1/21/2019,2019-01-21,LV,Deposits,1.00
1/21/2019,2019-01-21,OM,Deposits,2.00
1/21/2019,2019-01-21,SG,Deposits,3.00
1/21/2019,2019-01-21,US,Deposits,4.00
1/21/2019,2019-01-21,DE,Deposits,11.00
1/21/2019,2019-01-21,CH,Deposits,1.00
1/21/2019,2019-01-21,CA,Deposits,2.00
1/21/2019,2019-01-21,AR,ARPPU,16.72
1/21/2019,2019-01-21,HK,ARPPU,95.04
1/21/2019,2019-01-21,LT,ARPPU,2.93
1/21/2019,2019-01-21,RU,ARPPU,6.30
1/21/2019,2019-01-21,ID,ARPPU,9.50
1/21/2019,2019-01-21,UA,ARPPU,6.37
1/21/2019,2019-01-21,BG,ARPPU,4.79
1/21/2019,2019-01-21,LV,ARPPU,0.36
1/21/2019,2019-01-21,OM,ARPPU,38.02
1/21/2019,2019-01-21,SG,ARPPU,71.28
1/21/2019,2019-01-21,US,ARPPU,12.64
1/21/2019,2019-01-21,DE,ARPPU,11.48
1/21/2019,2019-01-21,CH,ARPPU,19.10
1/21/2019,2019-01-21,CA,ARPPU,15.47
1/21/2019,2019-01-21,AR,Depositors,4.00
1/21/2019,2019-01-21,HK,Depositors,1.00
1/21/2019,2019-01-21,LT,Depositors,1.00
1/21/2019,2019-01-21,RU,Depositors,13.00
1/21/2019,2019-01-21,ID,Depositors,1.00
1/21/2019,2019-01-21,UA,Depositors,1.00
1/21/2019,2019-01-21,BG,Depositors,2.00
1/21/2019,2019-01-21,LV,Depositors,1.00
1/21/2019,2019-01-21,OM,Depositors,1.00
1/21/2019,2019-01-21,SG,Depositors,2.00
1/21/2019,2019-01-21,US,Depositors,3.00
1/21/2019,2019-01-21,DE,Depositors,6.00
1/21/2019,2019-01-21,CH,Depositors,1.00
1/21/2019,2019-01-21,CA,Depositors,1.00
1/22/2019,2019-01-22,IN,Revenue,13.40
1/22/2019,2019-01-22,AR,Revenue,38.10
1/22/2019,2019-01-22,BY,Revenue,18.83
1/22/2019,2019-01-22,LT,Revenue,2.92
1/22/2019,2019-01-22,DK,Revenue,8.48
1/22/2019,2019-01-22,KZ,Revenue,3.57
1/22/2019,2019-01-22,HK,Revenue,47.52
1/22/2019,2019-01-22,NG,Revenue,14.26
1/22/2019,2019-01-22,US,Revenue,7.14
1/22/2019,2019-01-22,ID,Revenue,190.08
1/22/2019,2019-01-22,BG,Revenue,52.66
1/22/2019,2019-01-22,CH,Revenue,218.59
1/22/2019,2019-01-22,SG,Revenue,95.04
1/22/2019,2019-01-22,RU,Revenue,63.39
1/22/2019,2019-01-22,EE,Revenue,32.92
1/22/2019,2019-01-22,LV,Revenue,2.96
1/22/2019,2019-01-22,SE,Revenue,2.83
1/22/2019,2019-01-22,DE,Revenue,23.06
1/22/2019,2019-01-22,OM,Revenue,95.04
1/22/2019,2019-01-22,IN,Deposits,1.00
1/22/2019,2019-01-22,AR,Deposits,5.00
1/22/2019,2019-01-22,BY,Deposits,10.00
1/22/2019,2019-01-22,LT,Deposits,1.00
1/22/2019,2019-01-22,DK,Deposits,3.00
1/22/2019,2019-01-22,KZ,Deposits,2.00
1/22/2019,2019-01-22,HK,Deposits,1.00
1/22/2019,2019-01-22,NG,Deposits,2.00
1/22/2019,2019-01-22,US,Deposits,4.00
1/22/2019,2019-01-22,ID,Deposits,3.00
1/22/2019,2019-01-22,BG,Deposits,5.00
1/22/2019,2019-01-22,CH,Deposits,4.00
1/22/2019,2019-01-22,SG,Deposits,2.00
1/22/2019,2019-01-22,RU,Deposits,37.00
1/22/2019,2019-01-22,EE,Deposits,1.00
1/22/2019,2019-01-22,LV,Deposits,1.00
1/22/2019,2019-01-22,SE,Deposits,2.00
1/22/2019,2019-01-22,DE,Deposits,10.00
1/22/2019,2019-01-22,OM,Deposits,1.00
1/22/2019,2019-01-22,IN,ARPPU,13.40
1/22/2019,2019-01-22,AR,ARPPU,12.70
1/22/2019,2019-01-22,BY,ARPPU,3.14
1/22/2019,2019-01-22,LT,ARPPU,2.92
1/22/2019,2019-01-22,DK,ARPPU,8.48
1/22/2019,2019-01-22,KZ,ARPPU,3.57
1/22/2019,2019-01-22,HK,ARPPU,47.52
1/22/2019,2019-01-22,NG,ARPPU,14.26
1/22/2019,2019-01-22,US,ARPPU,3.57
1/22/2019,2019-01-22,ID,ARPPU,190.08
1/22/2019,2019-01-22,BG,ARPPU,26.33
1/22/2019,2019-01-22,CH,ARPPU,72.86
1/22/2019,2019-01-22,SG,ARPPU,47.52
1/22/2019,2019-01-22,RU,ARPPU,3.02
1/22/2019,2019-01-22,EE,ARPPU,32.92
1/22/2019,2019-01-22,LV,ARPPU,2.96
1/22/2019,2019-01-22,SE,ARPPU,2.83
1/22/2019,2019-01-22,DE,ARPPU,4.61
1/22/2019,2019-01-22,OM,ARPPU,95.04
1/22/2019,2019-01-22,IN,Depositors,1.00
1/22/2019,2019-01-22,AR,Depositors,3.00
1/22/2019,2019-01-22,BY,Depositors,6.00
1/22/2019,2019-01-22,LT,Depositors,1.00
1/22/2019,2019-01-22,DK,Depositors,1.00
1/22/2019,2019-01-22,KZ,Depositors,1.00
1/22/2019,2019-01-22,HK,Depositors,1.00
1/22/2019,2019-01-22,NG,Depositors,1.00
1/22/2019,2019-01-22,US,Depositors,2.00
1/22/2019,2019-01-22,ID,Depositors,1.00
1/22/2019,2019-01-22,BG,Depositors,2.00
1/22/2019,2019-01-22,CH,Depositors,3.00
1/22/2019,2019-01-22,SG,Depositors,2.00
1/22/2019,2019-01-22,RU,Depositors,21.00
1/22/2019,2019-01-22,EE,Depositors,1.00
1/22/2019,2019-01-22,LV,Depositors,1.00
1/22/2019,2019-01-22,SE,Depositors,1.00
1/22/2019,2019-01-22,DE,Depositors,5.00
1/22/2019,2019-01-22,OM,Depositors,1.00
1/23/2019,2019-01-23,MX,Revenue,39.06
1/23/2019,2019-01-23,US,Revenue,29.02
1/23/2019,2019-01-23,SK,Revenue,17.89
1/23/2019,2019-01-23,HK,Revenue,114.05
1/23/2019,2019-01-23,CH,Revenue,47.52
1/23/2019,2019-01-23,IN,Revenue,39.97
1/23/2019,2019-01-23,GE,Revenue,2.89
1/23/2019,2019-01-23,RU,Revenue,59.05
1/23/2019,2019-01-23,RO,Revenue,15.85
1/23/2019,2019-01-23,SE,Revenue,4.62
1/23/2019,2019-01-23,VN,Revenue,4.77
1/23/2019,2019-01-23,LV,Revenue,1.77
1/23/2019,2019-01-23,DE,Revenue,39.38
1/23/2019,2019-01-23,MY,Revenue,9.50
1/23/2019,2019-01-23,BG,Revenue,4.77
1/23/2019,2019-01-23,NZ,Revenue,12.41
1/23/2019,2019-01-23,EC,Revenue,28.51
1/23/2019,2019-01-23,DO,Revenue,19.01
1/23/2019,2019-01-23,KR,Revenue,17.25
1/23/2019,2019-01-23,AR,Revenue,57.02
1/23/2019,2019-01-23,IQ,Revenue,9.54
1/23/2019,2019-01-23,BY,Revenue,3.28
1/23/2019,2019-01-23,MX,Deposits,3.00
1/23/2019,2019-01-23,US,Deposits,4.00
1/23/2019,2019-01-23,SK,Deposits,1.00
1/23/2019,2019-01-23,HK,Deposits,3.00
1/23/2019,2019-01-23,CH,Deposits,1.00
1/23/2019,2019-01-23,IN,Deposits,1.00
1/23/2019,2019-01-23,GE,Deposits,1.00
1/23/2019,2019-01-23,RU,Deposits,28.00
1/23/2019,2019-01-23,RO,Deposits,2.00
1/23/2019,2019-01-23,SE,Deposits,3.00
1/23/2019,2019-01-23,VN,Deposits,1.00
1/23/2019,2019-01-23,LV,Deposits,1.00
1/23/2019,2019-01-23,DE,Deposits,10.00
1/23/2019,2019-01-23,MY,Deposits,1.00
1/23/2019,2019-01-23,BG,Deposits,1.00
1/23/2019,2019-01-23,NZ,Deposits,1.00
1/23/2019,2019-01-23,EC,Deposits,1.00
1/23/2019,2019-01-23,DO,Deposits,1.00
1/23/2019,2019-01-23,KR,Deposits,2.00
1/23/2019,2019-01-23,AR,Deposits,4.00
1/23/2019,2019-01-23,IQ,Deposits,2.00
1/23/2019,2019-01-23,BY,Deposits,2.00
1/23/2019,2019-01-23,MX,ARPPU,39.06
1/23/2019,2019-01-23,US,ARPPU,9.67
1/23/2019,2019-01-23,SK,ARPPU,17.89
1/23/2019,2019-01-23,HK,ARPPU,57.02
1/23/2019,2019-01-23,CH,ARPPU,47.52
1/23/2019,2019-01-23,IN,ARPPU,39.97
1/23/2019,2019-01-23,GE,ARPPU,2.89
1/23/2019,2019-01-23,RU,ARPPU,4.54
1/23/2019,2019-01-23,RO,ARPPU,15.85
1/23/2019,2019-01-23,SE,ARPPU,4.62
1/23/2019,2019-01-23,VN,ARPPU,4.77
1/23/2019,2019-01-23,LV,ARPPU,1.77
1/23/2019,2019-01-23,DE,ARPPU,7.88
1/23/2019,2019-01-23,MY,ARPPU,9.50
1/23/2019,2019-01-23,BG,ARPPU,4.77
1/23/2019,2019-01-23,NZ,ARPPU,12.41
1/23/2019,2019-01-23,EC,ARPPU,28.51
1/23/2019,2019-01-23,DO,ARPPU,19.01
1/23/2019,2019-01-23,KR,ARPPU,17.25
1/23/2019,2019-01-23,AR,ARPPU,14.26
1/23/2019,2019-01-23,IQ,ARPPU,9.54
1/23/2019,2019-01-23,BY,ARPPU,1.64
1/23/2019,2019-01-23,MX,Depositors,1.00
1/23/2019,2019-01-23,US,Depositors,3.00
1/23/2019,2019-01-23,SK,Depositors,1.00
1/23/2019,2019-01-23,HK,Depositors,2.00
1/23/2019,2019-01-23,CH,Depositors,1.00
1/23/2019,2019-01-23,IN,Depositors,1.00
1/23/2019,2019-01-23,GE,Depositors,1.00
1/23/2019,2019-01-23,RU,Depositors,13.00
1/23/2019,2019-01-23,RO,Depositors,1.00
1/23/2019,2019-01-23,SE,Depositors,1.00
1/23/2019,2019-01-23,VN,Depositors,1.00
1/23/2019,2019-01-23,LV,Depositors,1.00
1/23/2019,2019-01-23,DE,Depositors,5.00
1/23/2019,2019-01-23,MY,Depositors,1.00
1/23/2019,2019-01-23,BG,Depositors,1.00
1/23/2019,2019-01-23,NZ,Depositors,1.00
1/23/2019,2019-01-23,EC,Depositors,1.00
1/23/2019,2019-01-23,DO,Depositors,1.00
1/23/2019,2019-01-23,KR,Depositors,1.00
1/23/2019,2019-01-23,AR,Depositors,4.00
1/23/2019,2019-01-23,IQ,Depositors,1.00
1/23/2019,2019-01-23,BY,Depositors,2.00
1/24/2019,2019-01-24,LT,Revenue,6.23
1/24/2019,2019-01-24,ZA,Revenue,9.50
1/24/2019,2019-01-24,RU,Revenue,102.15
1/24/2019,2019-01-24,AR,Revenue,66.53
1/24/2019,2019-01-24,DK,Revenue,9.20
1/24/2019,2019-01-24,BY,Revenue,26.65
1/24/2019,2019-01-24,SG,Revenue,95.04
1/24/2019,2019-01-24,DE,Revenue,70.44
1/24/2019,2019-01-24,RO,Revenue,3.96
1/24/2019,2019-01-24,GE,Revenue,2.91
1/24/2019,2019-01-24,HK,Revenue,47.52
1/24/2019,2019-01-24,HR,Revenue,6.05
1/24/2019,2019-01-24,HU,Revenue,2.26
1/24/2019,2019-01-24,MX,Revenue,19.67
1/24/2019,2019-01-24,SE,Revenue,2.32
1/24/2019,2019-01-24,CZ,Revenue,7.83
1/24/2019,2019-01-24,CH,Revenue,176.02
1/24/2019,2019-01-24,OM,Revenue,66.62
1/24/2019,2019-01-24,US,Revenue,3.58
1/24/2019,2019-01-24,UA,Revenue,38.21
1/24/2019,2019-01-24,LT,Deposits,2.00
1/24/2019,2019-01-24,ZA,Deposits,1.00
1/24/2019,2019-01-24,RU,Deposits,28.00
1/24/2019,2019-01-24,AR,Deposits,3.00
1/24/2019,2019-01-24,DK,Deposits,4.00
1/24/2019,2019-01-24,BY,Deposits,9.00
1/24/2019,2019-01-24,SG,Deposits,2.00
1/24/2019,2019-01-24,DE,Deposits,17.00
1/24/2019,2019-01-24,RO,Deposits,1.00
1/24/2019,2019-01-24,GE,Deposits,1.00
1/24/2019,2019-01-24,HK,Deposits,1.00
1/24/2019,2019-01-24,HR,Deposits,1.00
1/24/2019,2019-01-24,HU,Deposits,1.00
1/24/2019,2019-01-24,MX,Deposits,2.00
1/24/2019,2019-01-24,SE,Deposits,1.00
1/24/2019,2019-01-24,CZ,Deposits,1.00
1/24/2019,2019-01-24,CH,Deposits,8.00
1/24/2019,2019-01-24,OM,Deposits,2.00
1/24/2019,2019-01-24,US,Deposits,2.00
1/24/2019,2019-01-24,UA,Deposits,2.00
1/24/2019,2019-01-24,LT,ARPPU,6.23
1/24/2019,2019-01-24,ZA,ARPPU,9.50
1/24/2019,2019-01-24,RU,ARPPU,8.51
1/24/2019,2019-01-24,AR,ARPPU,22.18
1/24/2019,2019-01-24,DK,ARPPU,4.60
1/24/2019,2019-01-24,BY,ARPPU,8.88
1/24/2019,2019-01-24,SG,ARPPU,47.52
1/24/2019,2019-01-24,DE,ARPPU,17.61
1/24/2019,2019-01-24,RO,ARPPU,3.96
1/24/2019,2019-01-24,GE,ARPPU,2.91
